query,id,rating
"DICKEY'S BARBECUE PIT 18742 SOLEDAD CANYON RD, SANTA CLARITA, CA 91351, USA",Unknown,Unknown
"DON CARLOS VILLAGE RESTAURANT 10928 GARVEY AVE, EL MONTE, CA 91733, USA",Unknown,Unknown
"DOUBLETREE BY HILTON WHITTIER 7320 GREENLEAF AVE, WHITTIER, CA 90602, USA",Unknown,Unknown
"DOWNTOWN LA PROPER HOTEL 1100 S BROADWAY, LOS ANGELES, CA 90015, USA",Unknown,Unknown
"EL AMIGO RESTAURANT 507 W ROUTE 66, GLENDORA, CA 91790, USA",Unknown,Unknown
"EL CABRITO C 2055 S RESERVOIR ST # F, POMONA, CA 91766, USA",Unknown,Unknown
"EL CAMINO REAL BAR 6400 S CENTRAL AVE, LOS ANGELES, CA 90001, USA",Unknown,Unknown
"EL CHARRO MEXICAN FOOD 1621 W 6TH ST, LOS ANGELES, CA 90017, USA",Unknown,Unknown
"EL PARAISO TROPICAL 1505 FIRESTONE BLVD, LOS ANGELES, CA 90001, USA",Unknown,Unknown
"EL PAVO BAKERY 2922 N BROADWAY, LOS ANGELES, CA 90031, USA",Unknown,Unknown
"EL PERICO MARKET 10524 GARVEY AVE, EL MONTE, CA 91733, USA",Unknown,Unknown
"EL PERICO MEAT 10524 GARVEY AVE, EL MONTE, CA 91733, USA",Unknown,Unknown
"EL POLLO LOCO 12800 S AVALON BLVD, LOS ANGELES, CA 90061, USA",Unknown,Unknown
"EVERYTABLE 10912 W LINDBROOK DR, LOS ANGELES, CA 90024, USA",Unknown,Unknown
"EXPRESS DAIRY 4620 DURFEE AVE, PICO RIVERA, CA 90660, USA",Unknown,Unknown
"FANTASY CASTLE 2800 WALNUT AVE, SIGNAL HILL, CA 90290, USA",Unknown,Unknown
"FATIMAS GRILL 7906 ALONDRA BLVD, PARAMOUNT, CA 90723, USA",ChIJ-7R0WV_NwoARPtnNhS3iq-I,4.9
"FLORENCE SHELL STATION FOOD MARKET 605 E FLORENCE AVE, LOS ANGELES, CA 90001, USA",Unknown,Unknown
"G&M OIL CO 11000 ATLANTIC AVE, LYNWOOD, CA 90262, USA",Unknown,Unknown
"GOLDEN BIRD 13501 S AVALON BLVD, LOS ANGELES, CA 90061, USA",Unknown,Unknown
"HIDDEN GARDEN THAI CUISINE 4903 SEPULVEDA BLVD, CULVER CITY, CA 90230, USA",Unknown,Unknown
"HIDEOUT CAFE 20700 VENTURA BLVD #120, WOODLAND HILLS, CA 91364, USA",Unknown,Unknown
"HILTON GARDEN INN POMONA 2027 RANCHO VALLEY DR, POMONA, CA 91766, USA",Unknown,Unknown
"HONDA RESTAURANT 3629 PACIFIC COAST HWY, TORRANCE, CA 90505, USA",Unknown,Unknown
"ISHI SUSHI 18888 LABIN CT STE C-110, ROWLAND HEIGHTS, CA 91748, USA",Unknown,Unknown
"JACK IN THE BOX 939 E CARSON ST, CARSON, CA 90745, USA",Unknown,Unknown
"JANE'S NEWS STAND 3435 WILSHIRE BLVD STE #160, LOS ANGELES, CA 90010, USA",Unknown,Unknown
"JOY LIQUOR 3554 BEVERLY BLVD, LOS ANGELES, CA 90004, USA",Unknown,Unknown
"KARAS RESTAURANTS LLC 13661 VANOWEN ST, VAN NUYS, CA 91405, USA",Unknown,Unknown
"KOKOROLL CAFE 22749 HAWTHORNE BLVD, TORRANCE, CA 90505, USA",Unknown,Unknown
"LA CHINGADA RESTAURANT 153 E 223RD ST, CARSON, CA 90745, USA",Unknown,Unknown
"LA ESQUINA DE ORO 145 N PACIFIC AVE, SAN PEDRO, CA 90731, USA",Unknown,Unknown
"LA PARILLA 7455 RESEDA BLVD STE #A, RESEDA, CA 91335, USA",Unknown,Unknown
"LA PRINCESITA TORTILLERIA 3432 E CESAR E CHAVEZ AVE, LOS ANGELES, CA 90063, USA",Unknown,Unknown
"LE CAFE NOIR 500 S VIRGIL AVE STE 105, LOS ANGELES, CA 90020, USA",Unknown,Unknown
"LIQUOR CORNER 465 W BROADWAY, GLENDALE, CA 91204, USA",Unknown,Unknown
"MAMMY'S NUTRITIONAL CENTER 271 S ATLANTIC BLVD # B, LOS ANGELES, CA 90022, USA",Unknown,Unknown
"MARISCOS LA TOVARA ESTILO NAYARIT 1501 FIRESTONE BLVD, LOS ANGELES, CA 90001, USA",Unknown,Unknown
"MARISCOS URUAPAN 16034 ARROW HWY, IRWINDALE, CA 91706, USA",Unknown,Unknown
"MAYNILA ON MAIN ST 22102 S MAIN ST, CARSON, CA 90745, USA",Unknown,Unknown
"MCDONALD'S 3880 PACIFIC COAST HWY, TORRANCE, CA 90505, USA",Unknown,Unknown
"MERCADO LA CACHANILLA 615 W MISSION BLVD, POMONA, CA 91766, USA",Unknown,Unknown
"MILPA GRILL 2633 E CESAR E CHAVEZ AVE, LOS ANGELES, CA 90033, USA",Unknown,Unknown
"MINI MARKET CRUZ LLC 735 E FLORENCE AVE, LOS ANGELES, CA 90001, USA",Unknown,Unknown
"MIS RAICES SALVADOREAN RESTAURANT 7539 RESEDA BLVD, RESEDA, CA 91335, USA",Unknown,Unknown
"MISSION WINE & SPIRITS 4 708 S GLENDALE AVE, GLENDALE, CA 91205, USA",Unknown,Unknown
"MOTHER'S MARKET AND KITCHEN 2475 CHERRY AVE, SIGNAL HILL, CA 90755, USA",Unknown,Unknown
"MRS FIELDS COOKIES 201 E MAGNOLIA BLVD # 133, BURBANK, CA 91502, USA",Unknown,Unknown
"NANJING DUCK HOUSE 9961 VALLEY BLVD # B, EL MONTE, CA 91731, USA",Unknown,Unknown
"NORRIS PAVILION KITCHEN 501 INDIAN PEAK RD, ROLLING HILLS ESTATES, CA 90274, USA",Unknown,Unknown
"O SUSHI 18812 SOLEDAD CANYON RD, SANTA CLARITA, CA 91351, USA",Unknown,Unknown
"OLD NAVY 201 E MAGNOLIA BLVD STE #148, BURBANK, CA 91502, USA",Unknown,Unknown
"PALM COURT RETIREMENT HOME 3995 OVERLAND AVE, CULVER CITY, CA 90232, USA",Unknown,Unknown
"PALOMA 600 VENICE BLVD, VENICE, CA 90291, USA",Unknown,Unknown
"PANDA EXPRESS 20515 DEVONSHIRE ST, CHATSWORTH, CA 91311, USA",Unknown,Unknown
"PAPA JOHNS 11841 WILSHIRE BLVD, LOS ANGELES, CA 90025, USA",Unknown,Unknown
"PARKWEST BICYCLE CASINO 888 BICYCLE CASINO DR, BELL GARDENS, CA 90201, USA",Unknown,Unknown
"PIZZA NIGHT 20050 VANOWEN ST #B, WINNETKA, CA 91335, USA",Unknown,Unknown
"PRIME TIME PUB 5556 SANTA MONICA BLVD, LOS ANGELES, CA 90038, USA",Unknown,Unknown
"PRODUCTOS NATURALES 5541 SANTA MONICA BLVD # 52, LOS ANGELES, CA 90038, USA",ChIJ_1E-N0u_woARrqyB8S4uJ2E,4.6
"PUZZLE PIZZA 6439 CANOGA AVE, WOODLAND HILLS, CA 91367, USA",Unknown,Unknown
"RAFFALLO'S PIZZA 1657 N LA BREA AVE, LOS ANGELES, CA 90028, USA",Unknown,Unknown
"RCH SKY INC 317 S SAN MARINIO AVE, SAN GABRIEL, CA 91776, USA",Unknown,Unknown
"RED GINGER 22984 VENTURA BLVD, WOODLAND HILLS, CA 91364, USA",Unknown,Unknown
"RED SHELL FOOD 4738 LAUREL CANYON BLVD, STUDIO CITY, CA 91604, USA",Unknown,Unknown
"SEE'S CANDIES 201 E MAGNOLIA BLVD SPC, BURBANK, CA 91501, USA",Unknown,Unknown
"SHARKY'S WOOD FIRED GRILL 20419 DEVONSHIRE ST, CHATSWORTH, CA 91311, USA",Unknown,Unknown
"SHAWNS LIQUOR MARKET 6101 AVALON BLVD, LOS ANGELES, CA 91326, USA",ChIJ0axelE3IwoARba_e1BSdG5o,3.8
"SIDE KITCH INC 5954 W PICO BLVD, LOS ANGELES, CA 90035, USA",Unknown,Unknown
"SIZZLER 20557 DEVONSHIRE ST, CHATSWORTH, CA 91311, USA",Unknown,Unknown
"SJ CHEVRON 9455 RESEDA BLVD, NORTHRIDGE, CA 91324, USA",Unknown,Unknown
"SOUTH GATE CHEVRON 4204 TWEEDY BLVD, SOUTH GATE, CA 90280, USA",Unknown,Unknown
"ST ANNE'S FAMILY SERVICES 155 N OCCIDENTAL BLVD, LOS ANGELES, CA 90026, USA",Unknown,Unknown
"STANDINGS BUTCHERY 7016 MELROSE AVE, LOS ANGELES, CA 90038, USA",Unknown,Unknown
"SUBWAY 8809 E ALONDRA BLVD, PARAMOUNT, CA 90723, USA",Unknown,Unknown
"SUMPTUOUS GROUP INTERNATIONAL 4002 LINCOLN BLVD, MARINA DEL REY, CA 90292, USA",Unknown,Unknown
"TAQUERIA TAPATIO 7214 JORDAN AVE, CANOGA PARK, CA 91303, USA",Unknown,Unknown
"TARGET T-2147 2370 S AZUSA AVE, WEST COVINA, CA 91792, USA",Unknown,Unknown
"TED'S BURGERS 22000 MAIN ST, CARSON, CA 90745, USA",Unknown,Unknown
"THE COFFEE BEAN & TEA LEAF 3435 WILSHIRE BLVD STE 141, LOS ANGELES, CA 90010, USA",Unknown,Unknown
"THE HAT 611 W ROUTE 66, GLENDORA, CA 91740, USA",Unknown,Unknown
"TONKATSUZIP INC 928 S WESTERN AVE STE #127, LOS ANGELES, CA 90006, USA",Unknown,Unknown
"TROIS MEC 716 N HIGHLAND AVE, LOS ANGELES, CA 90038, USA",Unknown,Unknown
"TRUEWOOD BY MERRILL, WEST COVINA 3601 E HOLT AVE, WEST COVINA, CA 91791, USA",Unknown,Unknown
"TSURI 7015 MELROSE AVE, LOS ANGELES, CA 90038, USA",Unknown,Unknown
"TUJUNGA CHEVRON 6737 FOOTHILL BLVD, TUJUNGA, CA 91042, USA",Unknown,Unknown
"TWEEDY PANDA DONUT AND CHINESE FOOD 969 E HOLT AVE, POMONA, CA 91767, USA",Unknown,Unknown
"VARGAS MEXICATESSEN 4608 S DURFEE AVE, PICO RIVERA, CA 90660, USA",Unknown,Unknown
"WAYFARER DTLA 813 S FLOWER ST, LOS ANGELES, CA 90017, USA",Unknown,Unknown
"WENDY'S 14305 LAKEWOOD BLVD, DOWNEY, CA 90242, USA",Unknown,Unknown
"WINCHELL'S DONUT HOUSE 697 S HOOVER ST, LOS ANGELES, CA 90005, USA",Unknown,Unknown
"YUM YUM DONUTS 724 N HIGHLAND AVE, LOS ANGELES, CA 90038, USA",Unknown,Unknown
"7-ELEVEN 3401 TORRANCE BLVD, TORRANCE, CA 90503, USA",Unknown,Unknown
"ADAMS LAS RANAS CAFE RESTAURANT 5472 VALLEY BLVD, LOS ANGELES, CA 90032, USA",Unknown,Unknown
"ALPINE SHELL / 7-11 701 W TORRANCE BLVD, TORRANCE, CA 90502, USA",Unknown,Unknown
"AMACHI RESTAURANT 6729 S GREENLEAF AVE, WHITTIER, CA 90601, USA",Unknown,Unknown
"BARRY'S BOOTCAMP 1500 LINCOLN BLVD, VENICE, CA 90291, USA",Unknown,Unknown
"BAY POKE LA PUENTE 1281 N HACIENDA BLVD, LA PUENTE, CA 91744, USA",Unknown,Unknown
"BELLY'S SLIDERS AND WINGS 15315 S FIGUEROA ST STE C, GARDENA, CA 90248, USA",Unknown,Unknown
"BIG AL'S PIZZA 40340 E 170TH ST E STE A, PALMDALE, CA 93591, USA",Unknown,Unknown
"BIRRIERIA Y TAQUERIA EL BOMBON 2881 E GAGE AVE, HUNTINGTON PARK, CA 90255, USA",Unknown,Unknown
"BUFFALO WILD WINGS 40155 10TH ST W, PALMDALE, CA 93551, USA",Unknown,Unknown
"BURBANK ELKS LODGE 2232 N HOLLYWOOD WAY, BURBANK, CA 91505, USA",Unknown,Unknown
"BURBANK SMOG PROS 201 W ALAMEDA AVE, BURBANK, CA 91502, USA",Unknown,Unknown
"BURGER KING 3045 RANCHO VISTA BLVD, PALMDALE, CA 93551, USA",Unknown,Unknown
"BURGER KING 5541 ROSEMEAD BLVD, TEMPLE CITY, CA 91780, USA",Unknown,Unknown
"BURLINGTON COAT FACTORY 8017 ATLANTIC AVE # B, CUDAHY, CA 90201, USA",Unknown,Unknown
"C & C LIQUOR 511 N AVALON BLVD, WILMINGTON, CA 90744, USA",Unknown,Unknown
"CALIFORNIA PIZZA KITCHEN 310 LOS CERRITOS MALL, CERRITOS, CA 90703, USA",Unknown,Unknown
"CALIFORNIA PIZZA KITCHEN 125 LAKEWOOD CENTER MALL, LAKEWOOD, CA 90712, USA",Unknown,Unknown
"CARINOSAS BAR 9925 LONG BEACH BLVD, LYNWOOD, CA 90262, USA",Unknown,Unknown
"CARL'S JR 4966 FLORENCE AVE, BELL, CA 90201, USA",Unknown,Unknown
"CASSIDY'S CORNER CAFE 15010 LA MIRADA BLVD, LA MIRADA, CA 90638, USA",Unknown,Unknown
"CEMITAS POBLANAS JUQUILITA 532 S LORENA ST, LOS ANGELES, CA 90063, USA",Unknown,Unknown
"CHINA MANDARIN RESTAURANT 2111 S HACIENDA BLVD, HACIENDA HEIGHTS, CA 91745, USA",Unknown,Unknown
"CHIPOTLE MEXICAN GRILL 5310 LAKEWOOD BLVD, LAKEWOOD, CA 90712, USA",Unknown,Unknown
"CHOWKING 131 W CARSON ST STE # D, CARSON, CA 90745, USA",Unknown,Unknown
"CINDYS KITCHEN 16409 COLIMA RD, HACIENDA HEIGHTS, CA 91745, USA",Unknown,Unknown
"CLAWS 11450 SOUTH ST, CERRITOS, CA 90703, USA",Unknown,Unknown
"COACH'S BAR & GRILL 13708 INGLEWOOD AVE, HAWTHORNE, CA 90250, USA",Unknown,Unknown
"COURTYARD BY MARRIOTT 700 W HUNTINGTON DR, MONROVIA, CA 91016, USA",Unknown,Unknown
"CVS/PHARMACY 8601 S SEPULVEDA BLVD, LOS ANGELES, CA 90045, USA",Unknown,Unknown
"DOMINO'S PIZZA 2015 N HOLLYWOOD WAY, BURBANK, CA 91505, USA",Unknown,Unknown
"DONUT KING 6913 N ROSEMEAD BLVD # A, SAN GABRIEL, CA 91775, USA",Unknown,Unknown
"DOUBLETREE BY HILTON BY LOS ANGELES - COMMERCE 5757 TELEGRAPH RD, COMMERCE, CA 90040, USA",Unknown,Unknown
"DRESDEN ROOM 1760 N VERMONT AVE, LOS ANGELES, CA 90027, USA",Unknown,Unknown
"EINSTEIN BROS BAGELS 23240 HAWTHORNE BLVD #B, TORRANCE, CA 90505, USA",Unknown,Unknown
"EL SALSABOR 522 S LORENA ST, LOS ANGELES, CA 90023, USA",Unknown,Unknown
"EL TACO MAN 11741 MAGNOLIA ST, EL MONTE, CA 91732, USA",Unknown,Unknown
"EMBASSY SUITES FINE DINING 800 N CENTRAL AVE, GLENDALE, CA 91203, USA",Unknown,Unknown
"EYES PEELED 2839 S ROBERTSON BLVD, LOS ANGELES, CA 90034, USA",Unknown,Unknown
"FRED JORDAN MISSION 445 TOWNE AVE, LOS ANGELES, CA 90013, USA",Unknown,Unknown
"GHIRARDELLI CHOCOLATE 6834 HOLLYWOOD BLVD, LOS ANGELES, CA 90028, USA",Unknown,Unknown
"GUIDO'S PIZZA AND PASTA 8650 LINDLEY AVE, NORTHRIDGE, CA 91325, USA",Unknown,Unknown
"HAMILTON'S STEAKHOUSE 1211 E GARVEY ST, COVINA, CA 91724, USA",Unknown,Unknown
"HAWAIIAN HOT CHICKEN 11701 MOORPARK ST, STUDIO CITY, CA 91604, USA",Unknown,Unknown
"HOLLY MAIN LIQUOR 404 MAIN ST, EL SEGUNDO, CA 90245, USA",Unknown,Unknown
"IAM MARKET 7928 MELROSE AVE, LOS ANGELES, CA 90046, USA",Unknown,Unknown
"JACK IN THE BOX 2511 S VERMONT AVE, LOS ANGELES, CA 90007, USA",Unknown,Unknown
"JACK IN THE BOX 4216 ROSEMEAD BLVD, ROSEMEAD, CA 91770, USA",Unknown,Unknown
"JACK IN THE BOX 9965 LOWER AZUSA RD, TEMPLE CITY, CA 91780, USA",Unknown,Unknown
"JACK IN THE BOX 10699 VALLEY BLVD, EL MONTE, CA 91731, USA",Unknown,Unknown
"JERSEY MIKE'S SUBS 10619 VALLEY BLVD, EL MONTE, CA 91731, USA",Unknown,Unknown
"JERSEY MIKE'S SUBS 3015 N HOLLYWOOD WAY, BURBANK, CA 91505, USA",Unknown,Unknown
"JUICE STOP-LA MIRADA 15002 E LA MIRADA BLVD, LA MIRADA, CA 90638, USA",Unknown,Unknown
"KFC 624 S LORENA ST, LOS ANGELES, CA 90023, USA",Unknown,Unknown
"KING COLE PIZZA 612 S LORENA ST, LOS ANGELES, CA 90023, USA",Unknown,Unknown
"LA MICHOACANA ICE CREAM NATURAL 3478 E CESAR E CHAVEZ AVE, LOS ANGELES, CA 90063, USA",Unknown,Unknown
"LES SISTERS SOUTHERN KITCHEN 20448 NORDHOFF ST, CHATSWORTH, CA 91311, USA",Unknown,Unknown
"LEVEL 2 BANQUET KITCHEN-CAFE 900 W OLYMPIC BLVD, LOS ANGELES, CA 90015, USA",Unknown,Unknown
"MADAME COFFEE 8036 W 3RD ST, LOS ANGELES, CA 90048, USA",Unknown,Unknown
"MAGGIE'S 2 FOR 1 PIZZA 3480 E CESAR E CHAVEZ AVE, LOS ANGELES, CA 90063, USA",ChIJ08aWoFjPwoARcLms3PlM2y0,4.4
"MARISCOS PUERTO VALLARTA 2576 1/2 MOUNTAIN VIEW RD, EL MONTE, CA 91733, USA",Unknown,Unknown
"MATTEL TOYS COFFEE BAR 333 CONTINENTAL BLVD, EL SEGUNDO, CA 90245, USA",Unknown,Unknown
"MAYAN GARDEN 311 W FOOTHILL BLVD, MONROVIA, CA 91016, USA",Unknown,Unknown
"MCDONALD'S 19503 S NORMANDIE AVE, TORRANCE, CA 90501, USA",Unknown,Unknown
"MICHOACANA THE ELOTE SPOT 2670 GAGE AVE, HUNTINGTON PARK, CA 90255, USA",Unknown,Unknown
"MODERN SHAMAN 6744 GREENLEAF AVE, WHITTIER, CA 91601, USA",Unknown,Unknown
"MOZZA TO GO 6610 MELROSE AVE, LOS ANGELES, CA 90038, USA",Unknown,Unknown
"MR CHAMPION 168 LAS TUNAS DR # 107, ARCADIA, CA 91007, USA",Unknown,Unknown
"MR K'S LIQUOR MART 3405 TORRANCE BLVD, TORRANCE, CA 90503, USA",Unknown,Unknown
"NOE RESTAURANT 251 S OLIVE ST, LOS ANGELES, CA 90012, USA",Unknown,Unknown
"NORDSTROM 300 LOS CERRITOS MALL, CERRITOS, CA 90703, USA",Unknown,Unknown
"NUTRITIONAL WAREHOUSE INC 2118 LINCOLN BLVD, VENICE, CA 90291, USA",Unknown,Unknown
"OMNI HOTEL GRAND CAFE 251 S OLIVE ST, LOS ANGELES, CA 90012, USA",Unknown,Unknown
"OSO MEAT MARKET 40340 170TH ST E STE #B&C, PALMDALE, CA 93591, USA",Unknown,Unknown
"OUMI SUSHI AT SPROUTS 39258 10TH ST W, PALMDALE, CA 93551, USA",Unknown,Unknown
"POKITOMIK NORTHRIDGE INC 18110 NORDHOFF ST STE B, NORTHRIDGE, CA 91325, USA",Unknown,Unknown
"PRESSED JUICERY 11711 GORHAM AVE, LOS ANGELES, CA 90049, USA",Unknown,Unknown
"QUALITY INN & SUITES MTB 7709 TELEGRAPH RD, MONTEBELLO, CA 90640, USA",Unknown,Unknown
"RAMP WEST MARKET & LIQUOR 5241 W ROSECRANS AVE, HAWTHORNE, CA 90250, USA",Unknown,Unknown
"RESIDENCE INN LOS ANGELES GLENDALE 199 N LOUISE ST, GLENDALE, CA 91206, USA",Unknown,Unknown
"RITE AID 5747 N KANAN RD, AGOURA HILLS, CA 91301, USA",Unknown,Unknown
"RITE AID 1208 W REDONDO BEACH BLVD, GARDENA, CA 90247, USA",Unknown,Unknown
"ROAD TO SEOUL 1230 S WESTERN AVE, LOS ANGELES, CA 90006, USA",Unknown,Unknown
"ROADWAY RESTAURANT 6540 S ROSEMEAD BLVD, PICO RIVERA, CA 90660, USA",Unknown,Unknown
"ROBERT'S RUSSIAN CUISINE 1603 1/2 N LA BREA AVE, LOS ANGELES, CA 90028, USA",Unknown,Unknown
"ROCKET 8301 CANOGA AVE, CANOGA PARK, CA 91304, USA",Unknown,Unknown
"SAL'S MARKET & DELI 423 N FRIES AVE, WILMINGTON, CA 90744, USA",Unknown,Unknown
"SATICOY HYE BAKERY 17743 SATICOY ST, RESEDA, CA 91335, USA",Unknown,Unknown
"SHERATON LOS ANGELES DOWNTOWN 711 S HOPE ST, LOS ANGELES, CA 90017, USA",Unknown,Unknown
"SMART & FINAL 604 LINCOLN BLVD, VENICE, CA 90291, USA",Unknown,Unknown
"SPROUTS FARMERS MARKET 39258 10TH ST W, PALMDALE, CA 93551, USA",Unknown,Unknown
"SPROUTS FARMERS MARKETS 24285 MAGIC MOUNTAIN PKWY, VALENCIA, CA 91355, USA",Unknown,Unknown
"STARBUCKS COFFEE 6850 ROSEMEAD BLVD, SAN GABRIEL, CA 91775, USA",Unknown,Unknown
"STONEFIRE GRILL 4325 DEL AMO BLVD, LAKEWOOD, CA 90712, USA",Unknown,Unknown
"SUBWAY 2017 N HOLLYWOOD WAY, BURBANK, CA 91505, USA",Unknown,Unknown
"SUPERIOR GROCERS 7300 ATLANTIC BLVD, CUDAHY, CA 90201, USA",Unknown,Unknown
"SUPREME LIQUOR 16925 SHERMAN WAY, VAN NUYS, CA 91406, USA",Unknown,Unknown
"SUSHI LAND 2129 S HACIENDA BLVD, HACIENDA HEIGHTS, CA 91745, USA",Unknown,Unknown
"T J MAXX HOME GOODS 8621 S SEPULVEDA BLVD, LOS ANGELES, CA 90046, USA",Unknown,Unknown
"TACO BELL 3629 S VERMONT AVE, LOS ANGELES, CA 90007, USA",Unknown,Unknown
"TACOS SUPER GALLITO 1141 S GAFFEY ST, SAN PEDRO, CA 90731, USA",Unknown,Unknown
"THE COFFEE BEAN & TEA LEAF 1845 S LA CIENEGA BLVD # B, LOS ANGELES, CA 90035, USA",Unknown,Unknown
"THE HOXTON HOTEL - CABRA LA 1060 S BROADWAY, LOS ANGELES, CA 90015, USA",Unknown,Unknown
"TORTILLA INN 18114 PARTHENIA ST, NORTHRIDGE, CA 91325, USA",Unknown,Unknown
"TRADER JOE'S 8645 S SEPULVEDA BLVD, LOS ANGELES, CA 90045, USA",Unknown,Unknown
"VALERIO'S 2700 COLORADO BLVD STE 146, LOS ANGELES, CA 90041, USA",Unknown,Unknown
"VEGGIE Y QUE 12924 BAILEY ST, WHITTIER, CA 90601, USA",Unknown,Unknown
"VITTORIA PIZZA 2622 W VALLEY BLVD, ALHAMBRA, CA 91803, USA",Unknown,Unknown
"WINDSOR LIQUOR 801 S GLENDALE AVE STE 6, GLENDALE, CA 91205, USA",Unknown,Unknown
"ZINGO TACOS AL CARBON 5234 VALLEY BLVD, LOS ANGELES, CA 90032, USA",Unknown,Unknown
"7-ELEVEN 10610 MAGNOLIA BLVD, NORTH HOLLYWOOD, CA 91601, USA",Unknown,Unknown
"7-ELEVEN STORE 4220 EAGLE ROCK BLVD, LOS ANGELES, CA 90041, USA",Unknown,Unknown
"AVENIR MEMORY CARE 7501 OSAGE AVE, LOS ANGELES, CA 90045, USA",Unknown,Unknown
"BAKERY-LEVEL-P2 ROOM P226 900 W OLYMPIC BLVD # P226, LOS ANGELES, CA 90015, USA",Unknown,Unknown
"BALDWIN HILLS CHEVRON SVCS 4701 W SLAUSON AVE, LOS ANGELES, CA 90056, USA",Unknown,Unknown
"BASKIN ROBBINS 1013 S GAFFEY ST, SAN PEDRO, CA 90731, USA",Unknown,Unknown
"BIG 5 SPORTING GOODS 3730 CRENSHAW BLVD, LOS ANGELES, CA 90016, USA",Unknown,Unknown
"BONELLO'S NEW YORK PIZZA OF SAN PEDRO 806 S GAFFEY ST, SAN PEDRO, CA 90731, USA",Unknown,Unknown
"BONTON MARKET 507 N CENTRE ST, SAN PEDRO, CA 90731, USA",Unknown,Unknown
"CARSON ARCO 1605 W CARSON ST, TORRANCE, CA 90501, USA",Unknown,Unknown
"CJ FIVE FIVE NOODLES 838 S BALDWIN AVE, ARCADIA, CA 91007, USA",Unknown,Unknown
"DB'S GRILLE 21725 E GATEWAY CENTER DR, DIAMOND BAR, CA 91765, USA",Unknown,Unknown
"DOLLAR TREE 3828 W SLAUSON AVE, LOS ANGELES, CA 90043, USA",Unknown,Unknown
"DOUBLETREE HOTEL-CLAREMONT 555 W FOOTHILL BLVD, CLAREMONT, CA 91711, USA",Unknown,Unknown
"FREEHAND ROOFTOP BAR AND GRILL 416 W 8TH ST, LOS ANGELES, CA 90014, USA",Unknown,Unknown
"GOOD FORTUNE SUPERMARKET OF SAN GABRIEL 137 S SAN GABRIEL BLVD, SAN GABRIEL, CA 91776, USA",Unknown,Unknown
"HYATT HOUSE HOTEL 2200 TROJAN WAY, LOS ANGELES, CA 90033, USA",Unknown,Unknown
"JACK IN THE BOX 2511 N SAN FERNANDO BLVD, BURBANK, CA 91504, USA",Unknown,Unknown
"JIMMY E'S BAR & GRILL 2951 CHERRY AVE, SIGNAL HILL, CA 90755, USA",Unknown,Unknown
"KOTE DAEJI 14816 S BEACH BLVD, LA MIRADA, CA 90638, USA",Unknown,Unknown
"LITTLE CAESARS 10600 MAGNOLIA BLVD, NORTH HOLLYWOOD, CA 91601, USA",Unknown,Unknown
"MARCO POLO PIZZA 12911 PHILADELPHIA ST, WHITTIER, CA 90601, USA",Unknown,Unknown
"MARKET GRILL- (INSIDE JON'S) 18135 SHERMAN WAY, RESEDA, CA 91335, USA",Unknown,Unknown
"MASHA'S SMOKE SHOP 263 E CARSON ST 106, CARSON, CA 90745, USA",Unknown,Unknown
"MAUI CHICKEN 4509 SEPULVEDA BLVD, TORRANCE, CA 90505, USA",Unknown,Unknown
"RITE AID 401 N PACIFIC COAST HWY, REDONDO BEACH, CA 90277, USA",Unknown,Unknown
"RITE AID 1237 W CARSON ST, TORRANCE, CA 90502, USA",Unknown,Unknown
"SANYO SUSHI 750 W ROUTE 66 STE D & E, GLENDORA, CA 91740, USA",Unknown,Unknown
"STARBUCKS COFFEE 10700 JEFFERSON BLVD, CULVER CITY, CA 90230, USA",Unknown,Unknown
"STARBUCKS COFFEE 4437 SEPULVEDA BLVD STE A, TORRANCE, CA 90505, USA",Unknown,Unknown
"STINKIN CRAWFISH 11752 FIRESTONE BLVD, NORWALK, CA 90650, USA",Unknown,Unknown
"SUBWAY 1620 PUENTE AVE UNIT B, BALDWIN PARK, CA 91706, USA",Unknown,Unknown
"SUBWAY 10942 MAGNOLIA BLVD, NORTH HOLLYWOOD, CA 91601, USA",Unknown,Unknown
"SUNRISE CAFE 4101 N LAKEWOOD BLVD, LAKEWOOD, CA 90712, USA",ChIJr0DJakQy3YARtMsI_l_Gvbs,4.4
"TACO BELL 2800 CRENSHAW BLVD, LOS ANGELES, CA 90016, USA",Unknown,Unknown
"TACOS JALISCOS 1202 S GAFFEY ST, SAN PEDRO, CA 90731, USA",Unknown,Unknown
"TACOS LOS GUERRO 12115 FIRESTONE BLVD, NORWALK, CA 90650, USA",Unknown,Unknown
"TEEN CHALLENGE KITCHEN 9605 STATE ST, SOUTH GATE, CA 90280, USA",Unknown,Unknown
"THE MAYBOURNE BEVERLY HILLS 225 N CANON DR, BEVERLY HILLS, CA 90210, USA",Unknown,Unknown
"THE RITZ CARLTON LOS ANGELES 900 W OLYMPIC BLVD, LOS ANGELES, CA 90015, USA",Unknown,Unknown
"TOMMY'S ORIGINAL HAMBURGERS 1310 N SAN FERNANDO BLVD, BURBANK, CA 91504, USA",Unknown,Unknown
"TRADER JOE'S COMPANY 6150 W SLAUSON AVE # 251, CULVER CITY, CA 90230, USA",Unknown,Unknown
"UPTOWN PROVISIONS 12819 PENN ST, WHITTIER, CA 90602, USA",Unknown,Unknown
"WENDY'S 706 W ROUTE 66, GLENDORA, CA 91740, USA",Unknown,Unknown
